Nb de periode :    40
 0.0100
 -0.408740E-04  0.628180E-02 -0.328294E-09 -0.916978E-01 -0.477725E-05  0.106362E+05
 0.7000
  0.315100E+06  0.446865E-03 -0.192217E+00 -0.178746E-02  0.147814E+07  0.720245E-03
 -0.105177E-02  0.315100E+06  0.352369E-01 -0.147814E+07 -0.102234E-01  0.429608E-04
 -0.184849E-01 -0.586591E-01  0.157683E+07 -0.638428E+00  0.132533E-01 -0.351170E-03
 -0.309535E-02 -0.143780E+07  0.610875E+00  0.233619E+08  0.161961E+00 -0.997536E-02
  0.143780E+07 -0.145612E-01 -0.167411E+00  0.145351E+00  0.233618E+08  0.152592E-02
  0.107112E-04  0.107846E-01 -0.123042E-08 -0.110127E+00  0.150743E-04  0.106641E+05
 0.7767
  0.325449E+06  0.250493E-03  0.449119E-01 -0.805507E-02  0.152617E+07  0.497489E-02
 -0.419453E-02  0.325449E+06  0.394993E-01 -0.152617E+07  0.360513E-02 -0.777225E-02
 -0.603541E-01  0.710811E-01  0.147008E+07  0.645584E+00 -0.428766E+00 -0.216399E-03
 -0.188607E-02 -0.148370E+07  0.704602E+00  0.235933E+08 -0.887236E-01  0.383376E-01
  0.148370E+07  0.349708E-02 -0.531870E+00  0.260749E+00  0.235933E+08 -0.238198E-02
 -0.522020E-05 -0.515455E-02 -0.798638E-09  0.171334E-01 -0.497001E-06  0.105667E+05
 0.8533
  0.333831E+06  0.452399E-02 -0.815034E-01  0.143319E-01  0.154329E+07  0.152674E-02
  0.177026E-02  0.333831E+06 -0.332907E-01 -0.154329E+07  0.829697E-02 -0.908497E-02
 -0.117302E-01  0.686646E-02  0.137465E+07 -0.160482E+01  0.280380E-01 -0.586160E-04
  0.170231E-01 -0.150039E+07  0.224304E+00  0.235543E+08 -0.977039E-01  0.190924E-01
  0.150039E+07 -0.393391E-03  0.442886E+00  0.446320E-01  0.235543E+08 -0.850041E-02
  0.250523E-04 -0.204990E-01 -0.319531E-08  0.145485E+00 -0.392970E-06  0.106869E+05
 0.9300
  0.337017E+06 -0.426590E-03 -0.984438E-04  0.145861E-01  0.152274E+07  0.147767E-02
  0.214936E-02  0.337017E+06 -0.187494E-01 -0.152273E+07  0.433153E-02 -0.822826E-02
 -0.273017E-01 -0.226421E-02  0.129481E+07  0.381240E+00 -0.406376E+00  0.135926E-03
  0.383931E-02 -0.148026E+07 -0.171949E+00  0.232006E+08 -0.179693E+00 -0.158789E-01
  0.148026E+07  0.351116E-02  0.270917E+00 -0.298613E+00  0.232005E+08  0.388750E-02
  0.756732E-05 -0.540232E-02  0.596550E-09  0.111580E-01 -0.895950E-05  0.105703E+05
 1.0067
  0.333435E+06 -0.552499E-02 -0.310734E-01 -0.676035E-02  0.144573E+07 -0.428871E-03
 -0.125809E-02  0.333435E+06 -0.106710E-01 -0.144573E+07 -0.116715E-02 -0.763721E-02
  0.431692E-01  0.560836E-02  0.123251E+07 -0.575994E+00  0.581087E+00 -0.270145E-05
  0.830644E-02 -0.140479E+07  0.257924E+00  0.225270E+08 -0.353478E-01  0.241926E-01
  0.140479E+07 -0.209177E-02  0.530642E+00  0.488685E-01  0.225270E+08  0.407711E-03
 -0.909910E-05 -0.271845E-01 -0.365002E-08  0.189987E+00 -0.742604E-05  0.108351E+05
 1.0833
  0.320471E+06 -0.640869E-03  0.709041E-01 -0.484525E-02  0.132303E+07  0.390409E-03
  0.195782E-02  0.320471E+06 -0.210008E-01 -0.132303E+07 -0.177753E-01 -0.299311E-02
 -0.360577E-02 -0.342830E-01  0.118984E+07  0.182756E+01 -0.188402E+00  0.123529E-03
 -0.484525E-02 -0.128380E+07 -0.476976E+00  0.215673E+08  0.266433E+00  0.349775E-01
  0.128380E+07 -0.766226E-02  0.144231E-01 -0.210656E+00  0.215673E+08 -0.121084E-01
  0.273728E-04 -0.799567E-02 -0.196451E-09 -0.586352E-02 -0.145535E-04  0.106998E+05
 1.1600
  0.300729E+06  0.220989E-02 -0.130752E-01 -0.768201E-02  0.116438E+07  0.182999E-03
 -0.253875E-02  0.300729E+06 -0.248383E-01 -0.116438E+07 -0.305176E-02 -0.211757E-02
 -0.130489E-01  0.247298E-01  0.117427E+07  0.148663E+01  0.213833E+00  0.532596E-04
  0.318330E-02 -0.112875E+07 -0.220884E+00  0.204897E+08  0.141223E+00 -0.728395E-02
  0.112875E+07  0.242036E-02  0.196996E+00  0.750838E-01  0.204897E+08  0.706867E-03
 -0.429959E-04 -0.155644E-01 -0.691530E-09  0.718310E-01 -0.147426E-06  0.106022E+05
 1.2367
  0.278136E+06  0.103028E-02  0.746241E-01  0.252942E-02  0.994523E+06  0.665173E-03
  0.145596E-02  0.278136E+06  0.188195E-01 -0.994523E+06  0.140414E-01 -0.130167E-01
  0.829157E-02  0.114354E+00  0.120193E+07 -0.152407E+01  0.166621E+00 -0.179544E-04
 -0.587319E-02 -0.962074E+06  0.205907E+00  0.194004E+08 -0.383485E-01 -0.367534E-01
  0.962074E+06 -0.446659E-02 -0.410630E+00 -0.652961E-01  0.194004E+08 -0.369484E-02
  0.113228E-04 -0.123269E-01  0.989167E-09  0.375550E-01  0.106181E-04  0.106487E+05
 1.3133
  0.254121E+06  0.447307E-03  0.602529E-01 -0.203321E-02  0.827839E+06  0.653358E-03
  0.137097E-02  0.254121E+06  0.259583E-01 -0.827840E+06 -0.320667E-02 -0.102886E-01
 -0.156151E-01 -0.995462E-01  0.133335E+07 -0.934954E+00  0.194817E+00  0.386972E-05
  0.408967E-02 -0.797662E+06 -0.157452E+00  0.184359E+08 -0.382477E-01 -0.479429E-02
  0.797663E+06  0.248633E-02 -0.110049E+00 -0.767742E-01  0.184359E+08  0.151955E-03
  0.540168E-05  0.122693E-01  0.129915E-08 -0.105026E+00 -0.140077E-04  0.108894E+05
 1.3900
  0.231204E+06  0.998957E-03  0.321445E+00  0.331522E-02  0.677782E+06 -0.412005E-03
 -0.373237E-03  0.231204E+06 -0.163168E-01 -0.677781E+06 -0.276634E-02 -0.787201E-02
  0.413107E+00  0.426456E+00  0.214472E+07 -0.188181E+01  0.190535E+01  0.111550E-03
 -0.548877E-03 -0.650435E+06  0.204885E+00  0.176170E+08 -0.831220E-01  0.211890E-01
  0.650435E+06 -0.851858E-02  0.744717E+00  0.288929E-01  0.176170E+08  0.219894E-02
  0.300846E-04 -0.642061E-02 -0.295749E-09  0.181834E-01 -0.560314E-05  0.105967E+05
 1.4667
  0.208875E+06 -0.190388E-02 -0.154443E-01  0.193509E-02  0.547671E+06  0.170053E-04
  0.769875E-03  0.208875E+06  0.352036E-01 -0.547670E+06  0.241366E-02 -0.609122E-02
 -0.266335E-01  0.205994E+00 -0.989603E+04  0.802335E-01 -0.500710E+00  0.314105E-04
 -0.357888E-02 -0.523499E+06 -0.139327E+00  0.169923E+08 -0.990434E-02 -0.107380E-01
  0.523499E+06 -0.507701E-02 -0.506037E+00 -0.149397E+00  0.169923E+08  0.411282E-02
 -0.114277E-04 -0.780843E-02 -0.120921E-08  0.112447E-01  0.239674E-05  0.106139E+05
 1.5433
  0.190722E+06  0.197738E-04 -0.112478E+00 -0.302539E-02  0.440181E+06 -0.810556E-04
 -0.850274E-03  0.190722E+06 -0.422171E-02 -0.440182E+06 -0.249150E-02 -0.621257E-02
 -0.253105E-02 -0.911573E-01  0.539513E+06 -0.715179E+00  0.156292E+00 -0.260509E-05
  0.949143E-03 -0.417098E+06  0.611327E+00  0.165441E+08 -0.390731E-01 -0.215786E-01
  0.417098E+06 -0.268924E-02  0.346754E+00 -0.505814E-01  0.165441E+08  0.330809E-03
 -0.320304E-04 -0.510710E-03 -0.303610E-08 -0.336897E-01  0.176222E-05  0.107620E+05
 1.6200
  0.175534E+06 -0.117738E-02 -0.616851E-01 -0.167658E-02  0.355496E+06 -0.319946E-03
  0.291989E-03  0.175534E+06  0.338812E-02 -0.355496E+06  0.152588E-02 -0.128564E-02
  0.494309E-01  0.680994E-01  0.670980E+06  0.631262E+00  0.162459E+00  0.134036E-05
 -0.738450E-02 -0.332166E+06  0.244442E+00  0.162279E+08 -0.182277E+00 -0.390856E-01
  0.332166E+06  0.640492E-03  0.412326E+00  0.501845E-01  0.162279E+08 -0.123146E-03
  0.278724E-04 -0.811276E-02 -0.122542E-08  0.628721E-01  0.278261E-05  0.107362E+05
 1.6967
  0.162939E+06 -0.629537E-04  0.130661E+00 -0.665511E-03  0.290612E+06  0.464552E-03
  0.845379E-03  0.162939E+06  0.209377E-03 -0.290612E+06 -0.276996E-02 -0.120378E-02
  0.766956E-01  0.284461E-01  0.732375E+06 -0.212496E+00 -0.185624E-01 -0.474686E-05
 -0.622343E-02 -0.264652E+06  0.372254E+00  0.160468E+08  0.118425E+00 -0.206305E-01
  0.264652E+06 -0.546798E-02  0.448950E-01  0.673425E-01  0.160468E+08 -0.443137E-05
 -0.131824E-04 -0.564839E-03 -0.874830E-09 -0.184156E-01  0.243179E-05  0.106751E+05
 1.7733
  0.153694E+06  0.344183E-03 -0.279498E-01 -0.113580E-02  0.240358E+06  0.960742E-04
 -0.147138E-02  0.153694E+06  0.785168E-04 -0.240358E+06 -0.344183E-04  0.123221E-02
  0.178975E-01  0.422657E-01  0.769087E+06 -0.685510E+00  0.289802E+00  0.279205E-04
 -0.791622E-03 -0.210453E+06 -0.988494E-01  0.159534E+08 -0.123906E-01 -0.305006E-01
  0.210453E+06  0.313207E-02  0.407513E+00  0.143869E-01  0.159534E+08 -0.165504E-03
  0.547837E-04  0.320091E-02  0.420556E-08 -0.117615E+00 -0.268142E-05  0.106994E+05
 1.8500
  0.147684E+06  0.420648E-03 -0.319733E-01  0.257337E-02  0.203886E+06 -0.851153E-04
 -0.110523E-02  0.147684E+06 -0.729432E-03 -0.203886E+06 -0.651592E-02 -0.593583E-03
  0.415699E-02  0.807561E-01  0.794859E+06  0.121196E+01  0.163640E-01 -0.204929E-05
 -0.699430E-02 -0.168371E+06 -0.384555E+00  0.159172E+08 -0.197424E+00 -0.307690E-02
  0.168371E+06  0.237542E-02  0.270270E+00 -0.184227E+00  0.159172E+08  0.110880E-03
 -0.110761E-04 -0.227150E-02  0.145519E-08 -0.262572E-01  0.408457E-05  0.106626E+05
 1.9267
  0.144319E+06 -0.197995E-03 -0.954334E-02 -0.112461E-02  0.180390E+06  0.158705E-03
 -0.133844E-02  0.144319E+06 -0.888501E-03 -0.180389E+06  0.289864E-02 -0.306402E-02
 -0.212725E-01  0.317207E-01  0.815569E+06  0.113166E+01 -0.114279E+01 -0.186158E-04
 -0.133052E-02 -0.133100E+06  0.535124E+00  0.159342E+08 -0.650056E-01 -0.116749E-01
  0.133100E+06 -0.402325E-02  0.252419E+00  0.211617E-01  0.159342E+08  0.134324E-02
  0.295315E-04 -0.229222E-02 -0.128588E-08 -0.472101E-01  0.332472E-05  0.107030E+05
 2.0033
  0.145083E+06 -0.304668E-04  0.198339E-01  0.457002E-04  0.162677E+06 -0.109628E-04
  0.799754E-03  0.145083E+06  0.139862E-02 -0.162677E+06 -0.365602E-03 -0.516428E-02
 -0.310933E-01  0.818438E-02  0.831345E+06 -0.786318E+00  0.477306E+00 -0.282452E-04
  0.606289E-02 -0.950224E+05 -0.125036E+00  0.159751E+08  0.556933E-01  0.190482E-01
  0.950220E+05 -0.703783E-02  0.259333E+00  0.100967E+00  0.159751E+08  0.259673E-03
  0.209701E-04  0.587374E-02  0.777016E-08  0.135664E+00 -0.752550E-05  0.107982E+05
 2.0800
  0.151778E+06  0.214210E-02  0.123611E-01  0.997690E-03  0.149994E+06  0.167707E-03
  0.484173E-03  0.151778E+06 -0.598981E-02 -0.149994E+06  0.953674E-03 -0.423175E-02
  0.383304E-01 -0.415243E-01  0.840492E+06 -0.809266E-01  0.446364E+00 -0.419433E-04
 -0.143785E-02 -0.461819E+05  0.377596E+00  0.160139E+08  0.295140E+00 -0.152223E-01
  0.461813E+05  0.155522E-02  0.369967E+00 -0.573965E-01  0.160139E+08 -0.623598E-03
 -0.148105E-04 -0.254898E-01  0.419767E-09 -0.987426E-01 -0.337151E-05  0.107702E+05
 2.1567
  0.167570E+06 -0.104713E-02 -0.398056E+00  0.141503E-02  0.143340E+06 -0.794497E-04
  0.151409E-02  0.167569E+06 -0.137435E-02 -0.143343E+06 -0.223575E-02  0.370548E-02
 -0.528091E+01  0.456525E-02  0.838095E+06  0.110781E+00  0.729108E+01  0.718250E-05
  0.622615E-03  0.422228E+05  0.615823E-01  0.160368E+08 -0.396776E-01 -0.483996E-01
 -0.421971E+05  0.605635E-02 -0.554965E+01  0.750534E-01  0.160367E+08  0.278041E-04
 -0.179646E-04  0.521076E-01  0.121453E-09  0.985241E-01  0.417654E-05  0.107292E+05
 2.2333
  0.212601E+06 -0.300621E-03 -0.603838E-01 -0.122981E-02  0.149662E+06  0.563681E-04
 -0.113416E-02  0.212602E+06 -0.174309E-02 -0.149662E+06 -0.120248E-02 -0.874772E-02
  0.266808E+00  0.616273E-02  0.794578E+06 -0.888541E-01 -0.212111E+00 -0.494931E-05
 -0.546584E-02  0.330224E+06 -0.514335E+00  0.159093E+08  0.183652E+00  0.376169E-01
 -0.330225E+06 -0.191304E-02  0.871910E+00 -0.506136E-01  0.159093E+08  0.482814E-03
 -0.330356E-04  0.646052E-03 -0.172668E-09  0.119540E-01  0.195019E-04  0.106937E+05
 2.3100
 -0.530535E+06  0.713398E-03  0.263730E+01  0.649985E-02 -0.449642E+06  0.341086E-03
  0.708114E-02 -0.530533E+06  0.128511E-01  0.449638E+06 -0.211377E-02  0.140942E+00
 -0.309490E+02  0.414299E-01 -0.341696E+07  0.117885E+01 -0.343818E+02  0.123679E-02
  0.219832E-01 -0.860784E+07 -0.264961E+00  0.233830E+08 -0.287473E-01 -0.727935E+00
  0.860794E+07 -0.186012E-01 -0.516724E+02  0.155574E+00  0.233832E+08  0.388909E-02
 -0.319114E-04 -0.789468E-01  0.145677E-08  0.138242E+00  0.603893E-05  0.107033E+05
 2.3867
  0.168994E+06 -0.145768E-02 -0.473108E-01 -0.716055E-03 -0.898070E+05  0.233532E-04
  0.121474E-02  0.168994E+06  0.311995E-02  0.898069E+05 -0.255734E-04  0.207237E-03
  0.472187E+00  0.128314E-01  0.105115E+07  0.622980E+00 -0.621535E+00  0.137810E-04
  0.228242E-02 -0.839669E+06  0.352810E+00  0.171887E+08  0.684088E-02 -0.823881E-02
  0.839669E+06 -0.296012E-02  0.157041E+01  0.322352E+00  0.171887E+08 -0.188507E-03
  0.103306E-04 -0.458988E-02  0.121943E-08 -0.587903E-02 -0.459458E-05  0.107900E+05
 2.4633
  0.397779E+06  0.891989E-03 -0.500505E-01  0.991099E-04 -0.370711E+06  0.264886E-04
  0.294852E-02  0.397779E+06  0.386529E-02  0.370711E+06 -0.545104E-03 -0.667409E-02
 -0.305457E+00 -0.932252E-02  0.101116E+07 -0.121429E+01  0.398620E+00  0.168379E-04
  0.338212E-02 -0.680720E+06  0.447977E-01  0.167869E+08 -0.101200E+00  0.127519E-01
  0.680719E+06  0.247930E-02 -0.146683E+00 -0.104648E+00  0.167869E+08  0.320593E-03
  0.506227E-05 -0.394053E-02 -0.591664E-09  0.104504E-02  0.175535E-05  0.107890E+05
 2.5400
 -0.143840E+07 -0.297967E-02 -0.285279E+00  0.192237E-03  0.261274E+07 -0.187213E-03
  0.133605E-01 -0.143841E+07  0.513272E-01 -0.261275E+07  0.192237E-01 -0.588041E-02
  0.775771E+00 -0.804991E-02  0.100512E+07 -0.188695E+01 -0.139679E+01 -0.426465E-05
  0.692052E-02  0.261454E+06  0.470884E+00  0.182022E+08 -0.271919E+00 -0.184230E-02
 -0.261450E+06  0.211460E-02 -0.158403E+00  0.605546E-01  0.182022E+08 -0.253521E-03
 -0.161461E-04  0.210609E-01 -0.230883E-08 -0.168725E-01  0.507484E-05  0.107949E+05
 2.6167
 -0.196815E+06 -0.109630E-02 -0.111030E-01 -0.909696E-03  0.657485E+06 -0.559600E-04
  0.303232E-02 -0.196815E+06 -0.134880E-01 -0.657483E+06 -0.723092E-02  0.240116E-02
 -0.132116E+00 -0.189578E-01  0.995005E+06  0.676790E+00  0.341299E+00  0.231962E-04
  0.160946E-02 -0.292251E+06 -0.109257E+00  0.174180E+08  0.155768E+00 -0.380187E-01
  0.292249E+06  0.464178E-02 -0.198547E+00 -0.117094E-01  0.174180E+08 -0.187548E-03
  0.164917E-05  0.167865E+00 -0.243026E-08 -0.713327E-01 -0.151270E-04  0.107336E+05
 2.6933
 -0.838068E+05 -0.923459E-03 -0.137103E-01 -0.532547E-03  0.493675E+06 -0.159148E-03
  0.623193E-03 -0.838068E+05  0.772193E-02 -0.493674E+06 -0.184125E-02  0.301039E-03
  0.888334E-01 -0.760862E-02  0.998663E+06 -0.130689E+00 -0.216463E+00 -0.791647E-05
  0.160897E-02 -0.327762E+06 -0.131628E+01  0.173810E+08 -0.147210E+00 -0.340525E-01
  0.327762E+06  0.260608E-02  0.243657E+00 -0.371197E-01  0.173810E+08  0.777200E-04
  0.141686E-04  0.393129E-02  0.310669E-10 -0.152723E-01 -0.359084E-05  0.108017E+05
 2.7700
 -0.409782E+05  0.677556E-03 -0.331176E-01 -0.355304E-03  0.439389E+06 -0.245147E-03
  0.386290E-03 -0.409782E+05  0.803703E-02 -0.439389E+06  0.141846E-03  0.659344E-03
  0.916629E-02  0.895696E-02  0.101427E+07 -0.889240E+00 -0.161468E+00  0.350788E-04
 -0.469332E-02 -0.337971E+06  0.588053E+00  0.172512E+08  0.701574E-01 -0.164077E-01
  0.337970E+06  0.123392E-02 -0.204479E+00 -0.147498E+00  0.172512E+08  0.541059E-03
  0.104487E-04 -0.341649E-02  0.987639E-09 -0.252608E-01 -0.104240E-04  0.107863E+05
 2.8467
 -0.178712E+05 -0.246571E-03 -0.308749E-01  0.579307E-02  0.424384E+06 -0.794074E-04
 -0.181578E-03 -0.178712E+05 -0.125108E-01 -0.424384E+06 -0.592305E-03 -0.421020E-02
  0.951977E-02 -0.735424E-02  0.101176E+07 -0.709748E+00 -0.492626E+00  0.142196E-04
  0.280876E-02 -0.340812E+06  0.337051E-01  0.173146E+08 -0.640226E-01 -0.117642E-01
  0.340813E+06  0.214409E-03 -0.319727E+00 -0.170627E+00  0.173146E+08  0.373168E-04
  0.247173E-05 -0.409241E-03 -0.938036E-09 -0.375368E-01 -0.632961E-05  0.107110E+05
 2.9233
 -0.302672E+04 -0.302740E-03  0.190413E-01  0.229665E-03  0.426807E+06  0.420273E-04
  0.208786E-04 -0.302670E+04  0.208134E-02 -0.426807E+06 -0.297520E-02  0.166339E-02
  0.985471E-02 -0.923879E-02  0.100642E+07 -0.177531E+00 -0.540339E+00  0.234424E-04
  0.167029E-02 -0.330610E+06 -0.709372E+00  0.174043E+08  0.183732E-01 -0.226530E-01
  0.330610E+06  0.106481E-02 -0.169701E+00  0.146150E-01  0.174043E+08 -0.240724E-03
 -0.186442E-04 -0.993654E-03  0.373339E-11 -0.146079E-01 -0.430564E-05  0.107573E+05
 3.0000
  0.116666E+05 -0.661214E-04 -0.172526E-01 -0.205485E-02  0.439214E+06  0.122890E-04
 -0.559489E-04  0.116666E+05 -0.311915E-02 -0.439214E+06 -0.534058E-03  0.113173E-02
  0.289714E-01  0.223287E-01  0.104627E+07 -0.140371E+01 -0.290202E+00  0.494081E-04
 -0.427246E-02 -0.260944E+06  0.347087E+00  0.172362E+08  0.116292E+00 -0.261655E-02
  0.260944E+06 -0.333659E-02 -0.170573E+00  0.192057E-01  0.172362E+08 -0.331440E-03
  0.218759E-04 -0.388647E-03  0.219491E-09  0.197025E-03 -0.418684E-05  0.107484E+05
