  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.2856211E+07  0.0000000E+00  0.3125000E-01  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.7257088E+08  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.3125000E-01  0.0000000E+00  0.7257086E+08  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
